"CountryCode","SeriesCode","DESCRIPTION",
"TJK","EG.EGY.PRIM.PP.KD","Sources: World Energy Statistics and Balances, IEA (2014); World Development Indicators, WDI (2014)",
"TJK","SG.NOD.CONS","There is no nondiscrimination provision.",
"TJK","EG.FEC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"TKM","EG.FEC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"TKM","NY.GNP.MKTP.PP.CD","Estimates are based on regression.",
"TKM","NY.GNP.PCAP.PP.KD","Estimates are based on regression.",
"TKM","NY.GNP.MKTP.PP.KD","Estimates are based on regression.",
"TKM","NY.GDP.MKTP.PP.KD","Estimates are based on regression.",
"TKM","PA.NUS.PPP","Estimates are based on regression.",
"TKM","EG.EGY.PRIM.PP.KD","Sources: World Energy Statistics and Balances, IEA (2014); World Development Indicators, WDI (2014)",
"TKM","EG.ELC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"TKM","PA.NUS.PRVT.PP","Estimates are based on regression.",
"TKM","NY.GNP.PCAP.PP.CD","Estimates are based on regression.",
"TKM","IT.NET.USER.ZS","Ministry of Communications.",
"TKM","NY.GDP.PCAP.PP.CD","Estimates are based on regression.",
"TKM","NY.GDP.PCAP.PP.KD","Estimates are based on regression.",
"TKM","NY.GDP.MKTP.PP.CD","Estimates are based on regression.",
"TLS","NY.GDP.PCAP.PP.KD","Estimates are based on regression.",
"TLS","NY.GDP.MKTP.PP.CD","Estimates are based on regression.",
"TLS","NY.GDP.PCAP.PP.CD","Estimates are based on regression.",
"TLS","NY.GNP.PCAP.PP.CD","Estimates are based on regression.",
"TLS","NY.GDP.NGAS.RT.ZS","GDP data excludes oil output.",
"TLS","NY.GDP.COAL.RT.ZS","GDP data excludes oil output.",
"TLS","NY.GDP.FRST.RT.ZS","GDP data excludes oil output.",
"TLS","NY.GDP.PETR.RT.ZS","GDP data excludes oil output.",
"TLS","PA.NUS.PRVT.PP","Estimates are based on regression.",
"TLS","EG.ELC.RNEW.ZS","Sources: UN Energy Statistics (2014)",
"TLS","NY.GDP.TOTL.RT.ZS","GDP data excludes oil output.",
"TLS","EG.EGY.PRIM.PP.KD","Sources: Estimated based on UN Energy Statistics (2014); World Development Indicators, WDI (2014). GDP data excludes oil output.",
"TLS","SG.GEN.PARL.ZS","The purpose of elections held on 30 August 2001 was to elect members of the Constituent Assembly of Timor-Leste. This body became the National Parliament on 20 May 2002, the date on which the country became independent, without any new elections",
"TLS","PA.NUS.PPP","Estimates are based on regression.",
"TLS","NY.GDP.MINR.RT.ZS","GDP data excludes oil output.",
"TLS","NY.GDP.MKTP.PP.KD","Estimates are based on regression.",
"TLS","NY.GNP.MKTP.PP.KD","Estimates are based on regression.",
"TLS","NY.GNP.PCAP.PP.KD","Estimates are based on regression.",
"TLS","NY.GNP.MKTP.PP.CD","Estimates are based on regression.",
"TLS","EG.FEC.RNEW.ZS","Sources: UN Energy Statistics (2014)",
"TON","EG.FEC.RNEW.ZS","Sources: UN Energy Statistics (2014)",
"TON","SG.GEN.PARL.ZS","No women were elected in 2008, however one woman was appointed to the Cabinet. As cabinet ministers also sit in parliament, there is one woman out of a total of 32 members.",
"TON","SG.NOD.CONS","There is no nondiscrimination provision.",
"TON","EG.EGY.PRIM.PP.KD","Sources: Estimated based on UN Energy Statistics (2014); World Development Indicators, WDI (2014)",
"TON","EG.ELC.RNEW.ZS","Sources: UN Energy Statistics (2014)",
"TON","IT.NET.USER.ZS","Until 2000: Tonga Telecommunications Commission (TTC). Tonga Communications Corporation Ltd.",
"TTO","IT.NET.USER.ZS","Telecommunications Services of Trinidad and Tobago (TSTT). From 2004: Ministry of Public Administration and Information.",
"TTO","EG.ELC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"TTO","EG.EGY.PRIM.PP.KD","Sources: World Energy Statistics and Balances, IEA (2014); World Development Indicators, WDI (2014)",
"TTO","EG.FEC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"TUN","EG.FEC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"TUN","EG.EGY.PRIM.PP.KD","Sources: World Energy Statistics and Balances, IEA (2014); World Development Indicators, WDI (2014)",
"TUN","EG.ELC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"TUN","IT.NET.USER.ZS","Tunisie Telecom. Since 1997: Ministère des Technologies de la Communication.",
"TUR","IT.NET.USER.ZS","Türk Telekomünikasyon A.S. From 2002: Telecommunications Authority.",
"TUR","EG.ELC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"TUR","EG.EGY.PRIM.PP.KD","Sources: World Energy Statistics and Balances, IEA (2014); World Development Indicators, WDI (2014)",
"TUR","EG.FEC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"TUV","IT.NET.USER.ZS","Tuvalu Telecommunications Corporation. Ministry of Communication and Transports",
"TZA","IT.NET.USER.ZS","Tanzania Telecommunications Company Ltd (TTCL). From 2006: Tanzania Communications Regulatory Authority.",
"TZA","SP.ADO.TFRT","Including Zanzibar.",
"TZA","NY.GDP.PCAP.PP.CD","Covers mainland Tanzania only.",
"TZA","NY.GNP.PCAP.KD","Covers mainland Tanzania only.",
"TZA","NY.GDP.PCAP.PP.KD","Covers mainland Tanzania only.",
"TZA","EG.ELC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"TZA","NY.GNP.PCAP.CD","Covers mainland Tanzania only.",
"TZA","NY.GNP.PCAP.CN","Covers mainland Tanzania only.",
"TZA","NY.GDP.PCAP.CN","Covers mainland Tanzania only.",
"TZA","NY.GNP.PCAP.PP.CD","Covers mainland Tanzania only.",
"TZA","EG.FEC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"TZA","NY.GDP.PCAP.KD","Covers mainland Tanzania only.",
"TZA","NY.GDP.PCAP.KN","Covers mainland Tanzania only.",
"TZA","NY.GNP.PCAP.PP.KD","Covers mainland Tanzania only.",
"TZA","NY.GDP.PCAP.CD","Covers mainland Tanzania only.",
"TZA","NY.GDP.PCAP.KD.ZG","Covers mainland Tanzania only.",
"TZA","NY.GNP.MKTP.PP.KD","Covers mainland Tanzania only.",
"TZA","NY.GNP.PCAP.KD.ZG","Covers mainland Tanzania only.",
"TZA","NY.GNP.PCAP.KN","Covers mainland Tanzania only.",
"TZA","EG.EGY.PRIM.PP.KD","Sources: World Energy Statistics and Balances, IEA (2014); World Development Indicators, WDI (2014)",
"TZA","NY.GNP.MKTP.PC.CD","Covers mainland Tanzania only.",
"UGA","EG.EGY.PRIM.PP.KD","Sources: Estimated based on UN Energy Statistics (2014); World Development Indicators, WDI (2014)",
"UGA","EG.FEC.RNEW.ZS","Sources: UN Energy Statistics (2014)",
"UGA","EG.ELC.RNEW.ZS","Sources: UN Energy Statistics (2014)",
"UGA","IT.NET.USER.ZS","Uganda Telecommunication Ltd. (UTL). From 1998: Uganda Communications Commission (UCC).",
"UKR","IT.NET.USER.ZS","State Department of Communications & Information Technology.",
"UKR","EG.ELC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"UKR","EG.FEC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"UKR","EG.EGY.PRIM.PP.KD","Sources: World Energy Statistics and Balances, IEA (2014); World Development Indicators, WDI (2014)",
"UKR","SG.NOD.CONS","There is no nondiscrimination provision.",
"UMC","SH.STA.SMSS.RU.ZS","Calculated by WHO/UNICEF Joint Monitoring Programme (JMP) for Water Supply, Sanitation and Hygiene.",
"UMC","SH.H2O.SMDW.UR.ZS","Calculated by WHO/UNICEF Joint Monitoring Programme (JMP) for Water Supply, Sanitation and Hygiene.",
"UMC","SH.STA.SMSS.ZS","Calculated by WHO/UNICEF Joint Monitoring Programme (JMP) for Water Supply, Sanitation and Hygiene.",
"UMC","SH.H2O.SMDW.RU.ZS","Calculated by WHO/UNICEF Joint Monitoring Programme (JMP) for Water Supply, Sanitation and Hygiene.",
"UMC","SH.H2O.SMDW.ZS","Calculated by WHO/UNICEF Joint Monitoring Programme (JMP) for Water Supply, Sanitation and Hygiene.",
"UMC","SH.STA.SMSS.UR.ZS","Calculated by WHO/UNICEF Joint Monitoring Programme (JMP) for Water Supply, Sanitation and Hygiene.",
"URY","IT.NET.USER.ZS","Until 2003: Administración Nacional de Telecomunicaciones (ANTEL). Unidad Reguladora de Servicios de Comunicaciones.",
"URY","EG.ELC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"URY","EG.FEC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"URY","SG.NOD.CONS","There is no nondiscrimination provision.",
"URY","EG.EGY.PRIM.PP.KD","Sources: World Energy Statistics and Balances, IEA (2014); World Development Indicators, WDI (2014)",
"USA","EG.EGY.PRIM.PP.KD","Sources: World Energy Statistics and Balances, IEA (2014); World Development Indicators, WDI (2014)",
"USA","SG.GEN.PARL.ZS","The total refers to all voting members of the House.",
"USA","SG.NOD.CONS","There is no nondiscrimination provision.",
"USA","EG.FEC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"USA","EG.ELC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"USA","IT.NET.USER.ZS","Federal Communications Commission (FCC).",
"UZB","IT.NET.USER.ZS","Communication and Information Agency of Uzbekistan.",
"UZB","NY.GDP.PCAP.PP.CD","Estimates are based on regression.",
"UZB","NY.GDP.PCAP.PP.KD","Estimates are based on regression.",
"UZB","NY.GDP.MKTP.PP.CD","Estimates are based on regression.",
"UZB","EG.ELC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"UZB","PA.NUS.PRVT.PP","Estimates are based on regression.",
"UZB","NY.GNP.PCAP.PP.CD","Estimates are based on regression.",
"UZB","EG.FEC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"UZB","NY.GNP.MKTP.PP.CD","Estimates are based on regression.",
"UZB","NY.GNP.PCAP.PP.KD","Estimates are based on regression.",
"UZB","NY.GNP.MKTP.PP.KD","Estimates are based on regression.",
"UZB","NY.GDP.MKTP.PP.KD","Estimates are based on regression.",
"UZB","PA.NUS.PPP","Estimates are based on regression.",
"UZB","EG.EGY.PRIM.PP.KD","Sources: World Energy Statistics and Balances, IEA (2014); World Development Indicators, WDI (2014)",
"VCT","EG.EGY.PRIM.PP.KD","Sources: Estimated based on UN Energy Statistics (2014); World Development Indicators, WDI (2014)",
"VCT","EG.FEC.RNEW.ZS","Sources: UN Energy Statistics (2014)",
"VCT","EG.ELC.RNEW.ZS","Sources: UN Energy Statistics (2014)",
"VCT","IT.NET.USER.ZS","Cable & Wireless (West Indies) Ltd. (C&W). National Telecommunications Regulatory Comission.",
"VEN","IT.NET.USER.ZS","Comisión Nacional de Telecomunicaciones (CONATEL).",
"VEN","EG.ELC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"VEN","NY.GNP.PCAP.CD","Based on official exchange rates.",
"VEN","EG.FEC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"VEN","EG.EGY.PRIM.PP.KD","Sources: World Energy Statistics and Balances, IEA (2014); World Development Indicators, WDI (2014)",
"VEN","SG.GEN.PARL.ZS","On 25 August 1999, the Constituent Assembly elected on 25 July adopted a dercree putting the bicameral Congress on indefinite recess",
"VGB","EG.EGY.PRIM.PP.KD","Sources: Estimated based on UN Energy Statistics (2014); World Development Indicators, WDI (2014)",
"VGB","EG.FEC.RNEW.ZS","Sources: UN Energy Statistics (2014)",
"VGB","EG.ELC.RNEW.ZS","Sources: UN Energy Statistics (2014)",
"VIR","IT.NET.USER.ZS","Virgin Islands Telephone Corporation (Vitelco).",
"VNM","IT.NET.USER.ZS","Vietnam Post & Telecommunications Corp. (VNPT). From 2004. Ministry of Posts and Telematics (MPT).",
"VNM","EG.ELC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"VNM","EG.FEC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"VNM","EG.EGY.PRIM.PP.KD","Sources: World Energy Statistics and Balances, IEA (2014); World Development Indicators, WDI (2014)",
"VUT","EG.EGY.PRIM.PP.KD","Sources: Estimated based on UN Energy Statistics (2014); World Development Indicators, WDI (2014)",
"VUT","EG.FEC.RNEW.ZS","Sources: UN Energy Statistics (2014)",
"VUT","EG.ELC.RNEW.ZS","Sources: UN Energy Statistics (2014)",
"VUT","IT.NET.USER.ZS","Telecom Vanuatu Limited. Office of the Vanuatu Telecom Regulator.",
"WLD","SH.STA.SMSS.UR.ZS","Calculated by WHO/UNICEF Joint Monitoring Programme (JMP) for Water Supply, Sanitation and Hygiene.",
"WLD","SH.H2O.SMDW.ZS","Calculated by WHO/UNICEF Joint Monitoring Programme (JMP) for Water Supply, Sanitation and Hygiene.",
"WLD","SH.STA.SMSS.ZS","Calculated by WHO/UNICEF Joint Monitoring Programme (JMP) for Water Supply, Sanitation and Hygiene.",
"WLD","SH.H2O.SMDW.RU.ZS","Calculated by WHO/UNICEF Joint Monitoring Programme (JMP) for Water Supply, Sanitation and Hygiene.",
"WLD","SH.H2O.SMDW.UR.ZS","Calculated by WHO/UNICEF Joint Monitoring Programme (JMP) for Water Supply, Sanitation and Hygiene.",
"WLD","SH.STA.SMSS.RU.ZS","Calculated by WHO/UNICEF Joint Monitoring Programme (JMP) for Water Supply, Sanitation and Hygiene.",
"WSM","EG.EGY.PRIM.PP.KD","Sources: Estimated based on UN Energy Statistics (2014); World Development Indicators, WDI (2014)",
"WSM","EG.FEC.RNEW.ZS","Sources: UN Energy Statistics (2014)",
"WSM","EG.ELC.RNEW.ZS","Sources: UN Energy Statistics (2014)",
"WSM","IT.NET.USER.ZS","Samoa Communications Ltd.. Ministry of Communications and Information Technology.",
"XKX","NY.GDP.PCAP.PP.CD","Estimates are based on regression.",
"XKX","NY.GDP.PCAP.PP.KD","Estimates are based on regression.",
"XKX","NY.GDP.MKTP.PP.CD","Estimates are based on regression.",
"XKX","EG.ELC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"XKX","PA.NUS.PRVT.PP","Estimates are based on regression.",
"XKX","NY.GNP.PCAP.PP.CD","Estimates are based on regression.",
"XKX","EG.FEC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"XKX","NY.GNP.MKTP.PP.CD","Estimates are based on regression.",
"XKX","NY.GNP.PCAP.PP.KD","Estimates are based on regression.",
"XKX","NY.GNP.MKTP.PP.KD","Estimates are based on regression.",
"XKX","NY.GDP.MKTP.PP.KD","Estimates are based on regression.",
"XKX","EG.EGY.PRIM.PP.KD","Sources: World Energy Statistics and Balances, IEA (2014); World Development Indicators, WDI (2014)",
"XKX","PA.NUS.PPP","Estimates are based on regression.",
"YEM","SG.NOD.CONS","There is no nondiscrimination provision.",
"YEM","EG.EGY.PRIM.PP.KD","Sources: World Energy Statistics and Balances, IEA (2014); World Development Indicators, WDI (2014)",
"YEM","EG.FEC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"YEM","EG.ELC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"YEM","IT.NET.USER.ZS","Yemen International Telecommunications Company. From 2000-2002: Ministry of Communications. From 2003: Ministry of Telecommunications and Information Technology.",
"ZAF","IT.NET.USER.ZS","Telkom SA Limited (Telkom). From 2001: Independent Communications Authority of South Africa (ICASA).",
"ZAF","EG.ELC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"ZAF","EG.FEC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"ZAF","EG.EGY.PRIM.PP.KD","Sources: World Energy Statistics and Balances, IEA (2014); World Development Indicators, WDI (2014)",
"ZAF","SG.GEN.PARL.ZS","The figures for 1999-2017 on the distribution of seats do not include the 36 special rotating delegates appointed on an ad hoc basis, and all percentages given are therefore calculated on the basis of the 54 permanent seats.",
"ZMB","EG.EGY.PRIM.PP.KD","Sources: World Energy Statistics and Balances, IEA (2014); World Development Indicators, WDI (2014)",
"ZMB","EG.FEC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"ZMB","EG.ELC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"ZMB","IT.NET.USER.ZS","Zambia Telecommunications Company Limited (Zamtel). From 2002: Communications Authority.",
"ZWE","IT.NET.USER.ZS","TelOne. From 2002: Post and Telecommunications Regulatory Authority (POTRAZ).",
"ZWE","EG.ELC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"ZWE","EG.FEC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"ZWE","EG.EGY.PRIM.PP.KD","Sources: World Energy Statistics and Balances, IEA (2014); World Development Indicators, WDI (2014)",
